consumo_kwh,uso_horario_pico,quantidade_equipamentos,tipo_imovel,horas_alto_consumo,categoria,score_referencia,tipo_cenario,caso_fronteira,caso_raro,outlier_plausivel,lote_geracao
240.110000,False,13,APARTAMENTO,6,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
475.890000,True,24,COMERCIO,9,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
455.320000,True,24,COMERCIO,9,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
417.350000,True,20,COMERCIO,7,MODERADO,56,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
245.060000,False,8,CASA,6,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
219.490000,False,11,OUTRO,2,EFICIENTE,12,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
259.330000,True,12,APARTAMENTO,5,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
227.630000,True,10,APARTAMENTO,2,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
310.030000,False,16,CASA,6,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
182.830000,False,8,APARTAMENTO,3,EFICIENTE,17,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.310000,False,11,APARTAMENTO,8,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
603.220000,False,27,INDUSTRIA,9,EFICIENTE,27,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
222.930000,False,4,CASA,7,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.150000,True,18,APARTAMENTO,1,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
328.060000,True,14,APARTAMENTO,9,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
257.000000,False,15,APARTAMENTO,6,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
457.750000,True,17,CASA,11,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
721.160000,True,29,OUTRO,12,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
374.070000,False,17,COMERCIO,9,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
394.150000,True,3,CASA,9,MODERADO,53,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
239.670000,True,16,APARTAMENTO,1,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
257.650000,False,4,CASA,8,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
679.260000,True,26,INDUSTRIA,7,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.180000,True,21,CASA,6,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1040.180000,True,31,INDUSTRIA,17,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
1130.690000,True,46,INDUSTRIA,13,INEFICIENTE,78,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
331.590000,True,15,APARTAMENTO,9,INEFICIENTE,85,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
324.110000,True,13,APARTAMENTO,10,INEFICIENTE,83,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
347.980000,False,28,COMERCIO,2,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
565.300000,True,24,ESCRITORIO,12,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
550.100000,True,26,OUTRO,10,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
331.220000,True,5,COMERCIO,8,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
347.700000,False,15,CASA,10,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
252.060000,False,16,APARTAMENTO,3,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
405.070000,True,22,CASA,4,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
229.650000,True,5,CASA,1,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
357.700000,False,16,ESCRITORIO,11,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
319.250000,True,16,APARTAMENTO,8,INEFICIENTE,80,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
167.470000,False,8,APARTAMENTO,1,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
285.450000,False,12,OUTRO,8,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
385.180000,True,29,OUTRO,2,MODERADO,44,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
233.310000,False,4,CASA,7,EFICIENTE,17,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
305.610000,True,18,APARTAMENTO,5,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
374.860000,True,11,CASA,10,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
186.330000,False,5,APARTAMENTO,6,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
255.400000,True,18,APARTAMENTO,1,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
180.000000,False,7,ESCRITORIO,3,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
192.740000,False,3,APARTAMENTO,7,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
458.460000,False,23,COMERCIO,11,INEFICIENTE,69,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
181.460000,False,9,APARTAMENTO,2,EFICIENTE,16,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
278.940000,False,4,CASA,10,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
254.780000,False,15,CASA,1,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
401.700000,True,11,CASA,12,INEFICIENTE,74,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
610.150000,True,21,OUTRO,14,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
240.070000,False,4,CASA,7,EFICIENTE,18,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.220000,True,14,CASA,5,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
350.260000,True,22,CASA,2,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
342.870000,True,11,CASA,7,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
507.260000,True,27,COMERCIO,12,INEFICIENTE,94,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
258.200000,True,2,OUTRO,4,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
327.120000,False,12,CASA,9,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
286.420000,True,25,CASA,7,MODERADO,58,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
186.540000,False,14,APARTAMENTO,1,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
331.740000,True,13,CASA,6,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
361.410000,False,16,CASA,9,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
211.880000,False,8,CASA,4,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
466.210000,True,20,COMERCIO,11,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
470.790000,True,15,COMERCIO,14,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
321.840000,False,17,COMERCIO,3,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
419.330000,True,30,ESCRITORIO,3,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
197.260000,False,6,APARTAMENTO,6,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
201.180000,True,6,APARTAMENTO,3,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
339.770000,True,16,APARTAMENTO,9,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
318.910000,False,17,OUTRO,7,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
383.200000,True,17,APARTAMENTO,11,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
438.930000,False,27,ESCRITORIO,10,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
471.330000,True,20,COMERCIO,11,INEFICIENTE,77,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
525.580000,True,28,COMERCIO,11,INEFICIENTE,96,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
437.410000,True,28,COMERCIO,5,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
172.080000,False,8,APARTAMENTO,1,EFICIENTE,10,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
388.680000,True,11,CASA,10,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
212.320000,False,7,APARTAMENTO,8,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.660000,True,15,APARTAMENTO,8,INEFICIENTE,79,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
373.700000,False,20,COMERCIO,7,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
305.110000,False,18,COMERCIO,3,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
339.650000,True,14,APARTAMENTO,11,INEFICIENTE,93,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
155.740000,False,6,APARTAMENTO,1,EFICIENTE,5,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
226.660000,False,5,APARTAMENTO,11,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
390.940000,False,25,COMERCIO,8,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
246.090000,False,10,CASA,4,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
199.180000,False,5,APARTAMENTO,6,EFICIENTE,23,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
453.610000,False,26,COMERCIO,11,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
212.670000,False,4,APARTAMENTO,9,MODERADO,31,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
389.990000,False,19,COMERCIO,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
444.540000,True,18,ESCRITORIO,8,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
240.200000,True,9,APARTAMENTO,4,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
71.330000,True,17,APARTAMENTO,9,MODERADO,50,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
1172.120000,False,48,INDUSTRIA,20,INEFICIENTE,90,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.720000,False,27,COMERCIO,8,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
289.440000,True,9,APARTAMENTO,9,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
295.110000,False,16,CASA,4,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
183.490000,False,6,APARTAMENTO,5,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
273.600000,True,6,CASA,5,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
827.440000,True,35,INDUSTRIA,8,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
327.840000,False,10,ESCRITORIO,11,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
148.790000,False,4,APARTAMENTO,2,EFICIENTE,4,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
233.150000,False,4,CASA,0,EFICIENTE,5,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
257.890000,True,15,APARTAMENTO,4,MODERADO,52,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
561.920000,True,30,ESCRITORIO,11,INEFICIENTE,81,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
375.050000,True,18,APARTAMENTO,10,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
373.890000,False,19,CASA,7,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.890000,True,5,APARTAMENTO,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
385.980000,False,25,ESCRITORIO,7,MODERADO,39,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
271.370000,True,8,APARTAMENTO,9,MODERADO,59,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
275.420000,True,8,APARTAMENTO,9,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
240.020000,True,4,APARTAMENTO,11,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
531.910000,True,25,COMERCIO,14,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
349.670000,False,15,COMERCIO,9,MODERADO,37,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
308.260000,False,16,CASA,6,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
285.520000,True,6,APARTAMENTO,11,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
367.680000,True,19,COMERCIO,5,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
405.850000,True,7,OUTRO,11,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
394.940000,False,18,COMERCIO,11,MODERADO,53,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
483.630000,True,16,CASA,12,INEFICIENTE,96,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
291.100000,False,17,CASA,2,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.400000,False,6,CASA,11,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
411.760000,True,20,COMERCIO,9,INEFICIENTE,61,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
443.310000,True,12,COMERCIO,14,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
389.420000,True,20,CASA,6,INEFICIENTE,67,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
218.590000,False,6,APARTAMENTO,7,EFICIENTE,30,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
551.210000,True,14,OUTRO,16,INEFICIENTE,74,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
283.670000,True,9,APARTAMENTO,8,MODERADO,60,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
572.690000,True,31,ESCRITORIO,11,INEFICIENTE,83,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
557.570000,False,13,INDUSTRIA,12,EFICIENTE,22,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
206.090000,False,6,CASA,2,EFICIENTE,6,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
312.660000,False,8,COMERCIO,9,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
188.020000,True,4,APARTAMENTO,3,EFICIENTE,21,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
452.430000,True,20,CASA,9,INEFICIENTE,87,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
120.000000,False,2,OUTRO,2,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
315.850000,True,16,APARTAMENTO,7,INEFICIENTE,76,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
300.330000,True,13,OUTRO,3,EFICIENTE,29,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
516.500000,True,33,ESCRITORIO,7,INEFICIENTE,66,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
239.720000,False,11,APARTAMENTO,9,MODERADO,49,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.150000,True,8,COMERCIO,6,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
326.190000,True,14,APARTAMENTO,9,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
356.380000,True,22,CASA,2,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
297.670000,False,21,COMERCIO,2,EFICIENTE,20,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
318.320000,True,15,APARTAMENTO,6,INEFICIENTE,71,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
190.760000,False,3,APARTAMENTO,9,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
604.610000,True,34,ESCRITORIO,11,INEFICIENTE,89,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
324.160000,True,7,CASA,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
372.350000,False,22,CASA,5,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
483.920000,True,23,COMERCIO,11,INEFICIENTE,82,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
320.390000,True,10,CASA,6,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
236.820000,True,13,APARTAMENTO,1,MODERADO,36,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
156.540000,False,5,APARTAMENTO,2,EFICIENTE,6,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
284.040000,False,16,CASA,5,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
171.320000,False,9,APARTAMENTO,2,EFICIENTE,14,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
303.540000,True,20,CASA,1,MODERADO,40,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
71.330000,False,18,APARTAMENTO,9,MODERADO,43,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
453.330000,False,22,COMERCIO,13,INEFICIENTE,73,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
428.570000,True,21,CASA,8,INEFICIENTE,81,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
439.850000,True,15,CASA,11,INEFICIENTE,84,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
747.480000,True,28,OUTRO,15,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
515.280000,True,21,CASA,12,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
264.840000,True,15,APARTAMENTO,3,MODERADO,50,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
322.960000,True,6,CASA,7,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
433.840000,True,26,COMERCIO,7,INEFICIENTE,65,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
256.420000,False,19,CASA,1,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
298.980000,False,9,COMERCIO,10,EFICIENTE,25,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
260.300000,False,12,CASA,4,EFICIENTE,24,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
307.930000,True,15,CASA,1,MODERADO,34,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
440.860000,True,17,CASA,10,INEFICIENTE,84,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
547.760000,True,25,COMERCIO,14,INEFICIENTE,100,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
799.100000,True,7,ESCRITORIO,10,INEFICIENTE,72,RARO_EXTREMO,False,True,True,energiai-v2-seed-42-size-5000
301.140000,True,10,CASA,3,MODERADO,33,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
281.710000,True,18,APARTAMENTO,3,MODERADO,57,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
294.180000,False,12,CASA,5,MODERADO,31,FRONTEIRA,True,False,False,energiai-v2-seed-42-size-5000
235.780000,False,9,APARTAMENTO,8,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
212.020000,False,9,CASA,3,EFICIENTE,12,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
250.060000,True,12,APARTAMENTO,4,MODERADO,46,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
243.430000,True,3,APARTAMENTO,10,MODERADO,47,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
413.980000,True,19,ESCRITORIO,6,MODERADO,43,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
211.620000,False,9,APARTAMENTO,6,MODERADO,32,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
470.100000,True,19,CASA,10,INEFICIENTE,91,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
299.590000,False,17,CASA,4,MODERADO,35,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
263.670000,True,12,CASA,1,EFICIENTE,26,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
255.390000,False,9,COMERCIO,3,EFICIENTE,6,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
465.470000,True,28,COMERCIO,7,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
201.670000,True,9,APARTAMENTO,2,EFICIENTE,28,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
332.780000,True,17,APARTAMENTO,8,INEFICIENTE,85,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
529.030000,True,19,OUTRO,9,INEFICIENTE,62,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
293.930000,False,7,CASA,12,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
463.990000,False,26,INDUSTRIA,2,EFICIENTE,13,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
168.150000,False,4,APARTAMENTO,5,EFICIENTE,13,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
251.380000,True,6,APARTAMENTO,9,MODERADO,51,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
393.270000,False,17,CASA,11,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
395.590000,True,13,CASA,10,INEFICIENTE,70,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
294.080000,False,16,COMERCIO,4,EFICIENTE,19,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
440.240000,False,20,COMERCIO,13,INEFICIENTE,68,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
416.750000,True,26,COMERCIO,4,MODERADO,54,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
317.780000,False,18,CASA,5,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
676.170000,True,25,OUTRO,16,INEFICIENTE,96,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
544.590000,True,11,OUTRO,13,INEFICIENTE,64,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
240.530000,True,5,APARTAMENTO,7,MODERADO,42,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
324.270000,True,14,CASA,3,MODERADO,41,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
372.760000,True,11,CASA,9,INEFICIENTE,61,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
306.690000,True,9,APARTAMENTO,10,INEFICIENTE,72,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
337.400000,True,8,CASA,0,EFICIENTE,30,RARO_EXTREMO,False,True,False,energiai-v2-seed-42-size-5000
422.350000,True,20,COMERCIO,8,MODERADO,60,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
266.690000,True,5,APARTAMENTO,10,MODERADO,55,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
180.000000,False,5,ESCRITORIO,3,EFICIENTE,0,TIPICO,False,False,False,energiai-v2-seed-42-size-5000
